22077441,Is anyone else grateful that HIS mercies are NEW every mornin? I don't think a lot of ppl know what that really means! http://myloc.me/4CwCu
22077441,Guys ... If u wanna talk to a girl.. Singing " swagger like mine " from across the campus and running towards her is NOT the way to do it !
22077441,RT @Iam_MarkyMark: RT @JPofIV: on the 19th you should be here | http://tinyurl.com/GGFSIV. RT this!!! http://myloc.me/4CskW
22077441,I'm sooo thankful to every one helping with & that is apart of GLAM & GLORY fashion show... Flint has some talented and driven young ppl
22077441,RT @IVclothing: Glam & Glory Fashion Show | http://www.facebook.com/event.php?eid=10150116359245005&ref=ts http://bit.ly/aXTMlH
22077441,RT @RevRunWisdom: If want a happy woman,, Surprise her.....  Constantly!!! http://myloc.me/4CfTe
22077441,@alexberri happy birthday hun !! Good seeing u tonight ;)  http://myloc.me/4BnMy
22077441,Did yall know that ppl refer to X as "molly"?? I sure didn't until someone asked me if I've seen molly tonight .. Smh  http://myloc.me/4BjZ3
22077441,I know I talk about it all the time but my fashion show is just around the corner ... I hope FLINT is ready for Glam &Glory 3/19/2010
22077441,#mm. Alicia keys- if I were ur woman http://myloc.me/4ASyr
22077441,I'm gonna be in tempe tonight promoting for whip lounge.. Great drink specials and NO COVER! Dj myth in the mix tonight.. Come see me :)
22077441,Homeward bound !! Wish I could take a nap http://myloc.me/4AFmi
22077441,I'm at a conference about hand embrodery. With a real live knight from england. His company makes stuff for lots of VIPs should be cool
22077441,I'm super excited for my show " Glam & Glory " I hope to see all my flint peeps there !!!  http://myloc.me/4AwZJ
22077441,@Iam_MarkyMark just said to me. " ??I wish I had some rims.. So they could shine in this sun" #niggas.   lol !  http://myloc.me/4AqnI
22077441,So I totally think someone broke into my car a couple of nights ago http://myloc.me/4An5P
22077441,RT @mrdjmyth: Don't forget tonight! Whip Lounge! No Cover, Go Gos, Drink Specials all night long! Dj myth  in the mix til 2am!!
22077441,What should I wear to my show ?  I wanna look fashionable but functionable .. Since I will be backstage dressing models
22077441,RT @Iam_MarkyMark: In honor of Woman's Day.. Support an up& coming designer @BrittanyBarbee.. Not cuz she fine, but cuz she can design!!
22077441,I gotta play the hand I was delt... And I'm not ready to fold  http://myloc.me/4A60y
22077441,Good morning yall!! Lots of things to do today! I hope everyone is off to a great start http://myloc.me/4A3Yb
22077441,Gonna snuggle with Otie for a lil bit : )  http://myloc.me/4yZFK
22077441,@Y0UNGDUDE brittany is my real name and I'm from flint,mi http://myloc.me/4yXNS
22077441,Sewing.. Cleaning .. And packing is the plan for tonight.. I'm feeling coinfident about my collection.. Its coming together!
22077441,Lmao!RT @Candy_Fleming: Who in thee hell gave the stamp of approval for this coon ass McDonald nugget commercial...smh I swear I hate it
22077441,I don't really like Jlo's dress  http://myloc.me/4yMNh
22077441,I haven't seen most of these movies that's nominated  http://myloc.me/4yKrx
22077441,I want an oscar for costume design :)  http://myloc.me/4yIVm
22077441,YAY MONIQUE!!! You go girl!  http://myloc.me/4yHyw
22077441,On my way to dinner.. I've lookin forward to this all day  http://myloc.me/4yzN4
22077441,Sitting in my car in wally worlds parking lot cuz I refuse to get out in this rain and mess up my hair!!!!  http://myloc.me/4ywsX
22077441,Gonna have to make some adjustments .. http://myloc.me/4yuvk
22077441,Lenny kravitz ... STILL SEXY!!!  http://myloc.me/4yqhY
22077441,Monique looks pretty in her royal blue gown  http://myloc.me/4yovR
22077441,Yes .. I just made an ORANGE dress lol but I like it  http://myloc.me/4yojt
22077441,I still haven't seen Avatar #dontjudgeme http://myloc.me/4ynlj
22077441,RT @JPofIV: Glam & Glory tickets.. got em right here in flint.. let me know somethin | http://shop.identicalvariant.com/product/iv-art-bars
22077441,Watchin the Academy Awards pre show to see who looks fierce and who looks like a fool!   http://myloc.me/4ymbG
22077441,Gotta keep my head in the game.. I'm tryin not to loose my cool http://myloc.me/4yjb0
22077441,#nowplaying. " Hurt again " by@maryjblige ..... Perfect lyrics  http://myloc.me/4yfqM
22077441,So tired of this... I am emotionally , physically and mentally exhausted  http://myloc.me/4ydHX
22077441,I always have a back up plan  http://myloc.me/4xVIZ
22077441,I'm not amused.. At all ..  http://myloc.me/4wA2f
22077441,Thunder and lightening scares me... I'm gonna go hide under my blanket  http://myloc.me/4wznZ
22077441,Yay pretty woman!  http://myloc.me/4wjQ8
22077441,I want one of those kisses that make ur foot pop :)  http://myloc.me/4weew
22077441,Hmmm.. What's for dinner?  http://myloc.me/4wbH4
22077441,I don't take to kindly to folks tryin to tell me what to do .. U will get ignored !  http://myloc.me/4w4d9
22077441,Off work...  And I have 8 million things to do http://myloc.me/4w48q
22077441,And I'm wondering if I should bring my coat or not  http://myloc.me/4vMxj
22077441,What can/ can't u take or do on a plane these days? I need to know so I can pack accordingly http://myloc.me/4vMtS
22077441,Well .. I've been somewhat productive this morn.. Time to get ready for work and find some food I guess .. I still have lots to do today
22077441,I need to make some money this weekend  http://myloc.me/4uik7
22077441,And I'm starting to get nervous for this show... I hope everyone likes my stuff ...  http://myloc.me/4tQQQ
22077441,My job is like a big soap opera ... And It is VERY entertaining !!  http://myloc.me/4tQN2
22077441,God gave me another day.. So imma do my best to make the best of it and do some work! Morning yall!  http://myloc.me/4taXE
22077441,@onehunnidt have a happy and blessed birthday hun! :)  http://myloc.me/4sjmO
22077441,#nowplaying. Lyfe jennings - " must be nice "  http://myloc.me/4rXIp
22077441,Excuse me while I lay on the floor and have a temper tantrum! I can't wait till I can hire ppl  http://myloc.me/4rRvM
22077441,@mrdjmyth okie dokie just let me know where :)  http://myloc.me/4rzKl
22077441,@mrdjmyth lol idk I've been sewing a lot But if u need a promo girl let me know cuz I may need 2 make a couple$ R we still meetin next week?
22077441,Well no work today.. I haven't been in a week!! And after sat I won't have to go back till I get back in town!!  http://myloc.me/4rvvG
22077441,My mom just text me and said " I gotta get me a facebook" lol  http://myloc.me/4rgkG
22077441,Oh snap!!! " Man on fire is on" !!!  Love this movie !!  http://myloc.me/4rfDM
22077441,@seanlamar919 lol well that's always good ! I don't wanna have to bring the winter coat with me  http://myloc.me/4reW2
22077441,I'm considering starting a flower garden.. I know it would be very old maidish of me but it sounds relaxing  http://myloc.me/4rejZ
22077441,What's the temp? RT @seanlamar919: The sun is SHINING today... Feel good here in MI http://myloc.me/4re4N
22077441,This mythology class is not sitting right with my soul http://myloc.me/4rahb
22077441,Lots of ppls twitter avatars aren't showing up.. Idk what's wrong :/  http://myloc.me/4r9va
22077441,#PersonalBelief if u gonna go 55 on the express way u need to stick to side streets!  http://myloc.me/4r3ql
22077441,I've been searching for my fabric scissors for over an hour! I could have had this dress done! Where are they?  : | http://myloc.me/4qQ5Y
22077441,Not fair.. Not even a lil.. But gotta press on
22077441,Well my day started bright and early at around 4 am .. So GOODMORNING all!!  Gonna get some sewing in before class today
22077441,After this show I don't wanna touch a sewing maching or dress form for 2 weeks !! My eyes are crossing !!! Omg  http://myloc.me/4pXqD
22077441,I feel like going out .. I wanna dance... But I sure don't feel like puttin on one of these dresses and heels http://myloc.me/4pKii
22077441,Just realized that I ran out of a certain fabric again!! This skirt looks good but it would look even better with the top!!
22077441,@seanlamar919 armani mania and I think armani code is the other one .. Kenneth cole balck, and burberry london smells good too:)
22077441,Things change... http://myloc.me/4pzZ1
22077441,Someone can say they love u till they are blue in the face,But if their actions don't match their words then the words are just lies
22077441,@Kjs1981 lol I agree it is endangered !!  http://myloc.me/4peL6
22077441,And another crazy person has found me .. Just great...  http://myloc.me/4peIk
22077441,Ladies !!! Apparently chivalry ISN'T dead!!! It is nice to run into a gentleman :)  http://myloc.me/4pdGN
22077441,They better be talkin bout something important in this meeting  http://myloc.me/4pdiO
22077441,Shirts are the easiest things to make in the world !!! And I love it !!  http://myloc.me/4p8xS
22077441,RT @RevRunWisdom: I'm a warrior not a worrier! (power thought) http://myloc.me/4p8rE
22077441,@mrdjmyth yup ppl thought noah was crazy too! But with faith ALL things are possible :)  http://myloc.me/4p8hQ
22077441,My opinion may be a lil bias but I think God gave me the best when it comes to mommies :)  http://myloc.me/4p7zt
22077441,U call it crazy... I call it faith ..  http://myloc.me/4p3xy
22077441,Morning yall.. I hope everyone has a great and productive day : )  http://myloc.me/4oOBS
22077441,Annoyed..  http://myloc.me/4nMSx
22077441,I love watchin the animal planet!  http://myloc.me/4nH21
22077441,If u do the crime u gotta do the time .. Every action has a reaction.. Ppl should think about that b4 they make bad choices #imjustsayin
22077441,@Y0UNGDUDE thank you :)  http://myloc.me/4ngkZ
22077441,#nowplaying. " Cry baby" by @VinaMills can't wait to see her live at my show " GLAM &Glory" on the 19th !!  http://myloc.me/4nffN
22077441,Starting to understand why a lot of designers don't get so dressed up.. A lot of work goes into makin others look good..
22077441,It is easy to love ppl when they show us love. , but can u still love someone even after they have done u wrong ?  http://myloc.me/4ne3y
22077441,@TRenee3 lol very true !  http://myloc.me/4ncpU
22077441,I realize I flirt a lot.. Sometimes without even knowing it .. But I am a friendly person I can't help it!  http://myloc.me/4nbn7
22077441,Just checked my voice mail .. The first one I had was from feb 18 th smh.. Maybe I should check them more often ?  http://myloc.me/4n72D
22077441,So I'm on another diet.. And I already am craving funfetti cup cakes!  http://myloc.me/4n5vn
22077441,My car is my office ... And my room is my work space .. Where is my personal space ?  http://myloc.me/4n0hu
22077441,I DESPISE group projects! http://myloc.me/4mWbN
22077441,"Love is many things ... But one thing that it isn't and can never be is unsure " http://myloc.me/4mUI0
22077441,Why do teachers give homework over spring break? It isn't a BREAK if I have to do a paper!!!!  http://myloc.me/4mTRd
22077441,Ok I only had some wheat thins to eat & they only made me even more hungry.Thank goodness this class is only an hour .. How is every1 else?
22077441,I'm hungry already!! Lol maybe I can be a lil late and stop for food? Lol  http://myloc.me/4mP6d
22077441,Imma be on time again! Whoop whoop! ( Doing the cabbage patch) lol  http://myloc.me/4mOBc
22077441,Every day I get a lil closer and it makes me nervous  http://myloc.me/4mOlL
22077441,@IVclothing will be one of the featured designers at my Glam &Glory fashion show on the 19th.. Come check us out!!   http://myloc.me/4lxyS
22077441,SERIOUSLY, where did today go? I looked up and it is night time!!  http://myloc.me/4lvcC
22077441,@Candy_Fleming awww cute pic!! Ur hair looks good too!  http://myloc.me/4ltNF
22077441,The performer for my show VINA MILLS is good !! Youtube her!!! Do it now !!! I like the song "cry baby " http://myloc.me/4lpm7
22077441,Gas is 2. 66 at this gas station.. I'm just above E and I have faith that imma make it to school cuz I aint payin that much
22077441,Sadly I've been late to class multiple times because I was eating .. Smh  http://myloc.me/4kU80
22077441,Hellooooooo Paris fashion week!!!  http://myloc.me/4kBKH
22077441,Remember when j lo was jennifer lopez and she used to act? I liked her better as an actress than a singer http://myloc.me/4jQrC
22077441,Planet earth is truely amazing!!! I love watching the animal planet and picking out animals I want as pets !! Sooooo cute!!
22077441,Aww I want someone to say this to me one day :) RT @Tyrese4ReaL: We can go half on a LifeTime........ http://myloc.me/4jbmM
22077441,I love these  cheetoes commercials!! Too funny  http://myloc.me/4j0li
22077441,Aww my lil sis got her first pattern so she can learn to sew and be a fashion designer like her big sis ( too cute)  http://myloc.me/4iSXv
22077441,I HATE being sick.. It sucks all of the energy out of me and I keep taking all these naps http://myloc.me/4iSoy
22077441,I. Love wine too cuz! LolRT @2_Dimplez: man im firing all my photographers from last night; i have a bottle of wine in EVERY pic....wtf?
22077441,I love seeing old ladies in pearls ..that's totally gonna be me when I'm older .. Still pumpin in my heels and 8 strands of pearls :)
22077441,I gotta find the PERFECT dress that will make jaws drop lol if I had time I would make it ..  http://myloc.me/4iECj
22077441,Trying on clothes and making a list of what to pack for michigan !! This will take a week and a half  http://myloc.me/4iBpF
22077441,Ready to move to LA LA Land !!  http://myloc.me/4iAu5
22077441,Church was great.. This rain, not so much.. Oh well I got work to do  http://myloc.me/4itOi
22077441,If I couldn't say a word ... I'll just wave my hand http://myloc.me/4if1R
22077441,I'm movin slow this morning.. And it is still pouring..I'm still going to church to try and get my healing
22077441,DANG IT !! I wash my car and it freakin rains!!! I thought It didn't rain here!! :/  http://myloc.me/4hoXD
22077441,I'm gonna go sew this hair in lol then do some real sewing  http://myloc.me/4gLGG
22077441,I LOVE this color .. How was I not born a natural red head ? Lol http://myloc.me/4gBmF
22077441,Watchin my hair turn colors  http://myloc.me/4gwGW
22077441,My car looks so nice.. I should do this more often .. I just need an oil change now  http://myloc.me/4gufv
22077441,Car washes are scary ...  http://myloc.me/4gsuR
22077441,Time to dye my hair again .. Can't go to my show with all this grow out #notcute!  http://myloc.me/4grpD
22077441,No voice today.. So I can't work.. I need to find a way to see a dr today http://myloc.me/4gfy4
22077441,#TRUTH : ready or not, Jesus IS coming back ... How is he gonna find U ?  http://myloc.me/4g6np
22077441,Full night of sleep : ) but my throat still hurts : (  good moring yall  http://myloc.me/4fMn7
22077441,Well my voice is gone ..but I'm off work.. Time to put on my onsie and do a lil work before I pass out .what a day http://myloc.me/4eJgT
22077441,Twit pic please !!! RT @2_Dimplez: I swear to God..... THIS LADY HAS A CRIMP PONYTAIL........ Smh I can't take it http://myloc.me/4eoD0
22077441,I'm trying my hardest not to fait at work cuz I don't wanna fall on this floor .. HELP LORD !!  http://myloc.me/4eovJ
22077441,I should have taken a nap  http://myloc.me/4e0Kj
22077441,Food helped me a lil .. Today has to get better .. I don't know how but it will http://myloc.me/4dVNI
22077441,I really hate when ppl don't listen to me ...  http://myloc.me/4dTfR
22077441,IRRITATED!!!  http://myloc.me/4dSPJ
22077441,Thank god this class is 4 hours long.. I dint feel so bad bout being an hour late http://myloc.me/4dwhU
22077441,I just wanna feel better http://myloc.me/4dpHq
22077441,Really an 8 am class is never a good idea.. Especially when I have to drive @least 20 mins ... Imma be late http://myloc.me/4dl0L
22077441,Say that!!RT @onehunnidt: I don't like anything that has to happen at 8am http://myloc.me/4dkeT
22077441,I bet u thought I was sleeping huh? Well guess again!! Lol  http://myloc.me/4cPR2
22077441,I wanna cuddle tonight for a lil bit :/  http://myloc.me/4cnDn
22077441,Something don't feel right  http://myloc.me/4bWrG
22077441,Well they closed out store down early!! God answers my prayers !!!  http://myloc.me/4bQyb
22077441,If I get there and it is slow and they don't really need my imma cut up!!  http://myloc.me/4bAlS
22077441,Stupid job!!! I don't wanna go :/
22077441,Oh yea!! Milan fashion week is going on now... Next week is paris!!! Style.com has all the goods.... GET IN !! Lol ;)  http://myloc.me/4bxLO
22077441,22 days till show time !!!! Whoop whoop #ThatsAll  http://myloc.me/4bx7q
22077441,#Nowplayin " up jumps the boogie"  http://myloc.me/4bwyy
22077441,U can't tell me that verizion aint the best .. Everytime I go in this store it is a gang of ppl in there lol  http://myloc.me/4bvWp
22077441,Aww my baby sister has a facebook ..  http://myloc.me/4bvaW
22077441,Lol @ this episode of 16 and pregnant.. http://myloc.me/4bkHH
22077441,7 mins late .. Not too shabby *patting myself on the back* http://myloc.me/4b7zw
22077441,My throat maybe swollen and I'm just now able to wiggle my lil toe again but I'm in a great mood today:)  http://myloc.me/4b6ZI
22077441,@TRenee3 hahaha I miss chocolate so much .. I was almost in tears on the 2nd day but I'm gettin better  http://myloc.me/4b6sZ
22077441,@TaylorFly good luck girlie!!  http://myloc.me/4b6iZ
22077441,Lol RT @Iam_MarkyMark: If u don't come2 the Glam&Glory Fashion on 3/19 @The Masonic Temple downtown Flint.. U have no real goals in ur life!
22077441,I felt like a ninja today so I wore all black lol  http://myloc.me/4b4DD
22077441,@TRenee3 lol didn't u give up coffee for lent ?  http://myloc.me/4b3HX
22077441,@TRenee3 thanks .. I think imma just be a lil late .. I stopped at starbucks  http://myloc.me/4b2pO
22077441,These lil girls look 5 and 7 and they mama is getting them coffee.. Smh  http://myloc.me/4b2lg
22077441,Imma be late cuz I'm stopping at starbucks to get a green tea .. I was gonna try to make it without one but who am I kidding? I NEED IT
22077441,@Jaydenonline lol Idk about all of that.. My blood is super thin now.. I couldn't leave the house ever ! Lol http://myloc.me/4aV2j
22077441,@Jaydenonline I'm praying for the east coast weather cuz I haven't seen snow in 2 years and I DON'T wanna come back to that !! Lol
22077441,Downtown @ the masonic temple on the 19th. 6pm :) RT @2_Dimplez: @BrittanyBarbee where Ur fashion show cuz http://myloc.me/4aSL0
22077441,And good morning yall.. Imma try to be on time for class again...my teacher might be shocked !!  http://myloc.me/4aQPZ
22077441,Well my body gave out on me last night ... And I involuntary fell asleep.. And my throat really really hurts.. So pray for me please
22077441,Well it is midnight and I'm alert as usual... Let's make something pretty !!  http://myloc.me/4a5gl
22077441,@Iam_MarkyMark I live in north scottsdale .. I can't be scaring the ppl http://myloc.me/49mXv
22077441,Just got dressed all for a sandwich.. Man ... The things u do for food .. Imma get a doughnut too while I'm out lol  http://myloc.me/49mLJ
22077441,*sandwich http://myloc.me/49lJf
22077441,I'm a lil mad I can't walk into subway in my nightgown.. All I want is andwich!! And yes I said it !! I'm wearing a night gown!!! Rofl
22077441,Whoooo I PRESS toward the mark of the high calling which is in CHRIST !   http://myloc.me/49jz8
22077441,My new least fav thing to do is lining garments .. Help me jesus!!! And someone please send food!!  I'm starving over here
22077441,@onehunnidt God has already decalred us as the winners .. And if he is for us than who can stand against us?!? Just gotta keep holdin on
22077441,Above the knee or floor lenght is the question of the moment ... I wonder if I should give yall a sneak peak ...  http://myloc.me/496ZQ
22077441,I wish my teddy bear could squeeze me back http://myloc.me/493yw
22077441,I may have started a small fire in my kitchen.. Whoopsies http://myloc.me/490NG
22077441,#fact : me being sick turns me into a crabby person... Espoecially when my mommy isn't here to take care of me  http://myloc.me/48Wtc
22077441,@Kjs1981 thanks http://myloc.me/48PF1
22077441,If I have to roll myself down a runway in a wheel chair and hooked up to an iv then that's what I will do http://myloc.me/48PvQ
22077441,Sickness is one thing I DON'T have time for.. Especially strep!!  http://myloc.me/48KZ3
22077441,Watching 16 and pregnant ... Omg I couldn't imagine  http://myloc.me/47IvR
22077441,I know church folk been sayin it for years... But I got a feelin God has started counting down  http://myloc.me/47ANa
22077441,I really think Jesus is comin back soon.. Lots of weird things happening in the world.. #imjustsayin http://myloc.me/47ADS
22077441,I hate being cold.. I much rather be hot http://myloc.me/47A4M
22077441,Aint that the truth!RT @Jaydenonline: Most of the time to achieve what you want, you'll have to do a lot of things you don't want to do.
22077441,All night sewin session... Just me .. My ipod .. And nick at night !! Wish me creativity and sanity :)  http://myloc.me/47vkT
22077441,#nowplaying: "zombie" by the cranberries  http://myloc.me/46Xcd
22077441,I'm in a fashion coma right now.. I can sit on style.com all day !! The lil wheels in my head are turning  http://myloc.me/46Wup
22077441,Have u heard?!? I am SEVEN EIGHTY SIX!! And we are 25 days away from show time!! Whooooo let's go!!! http://myloc.me/46Squ
22077441,PLEASE JESUS let work call me and tell me I can stay home tonight !!!  http://myloc.me/46Njz
22077441,I'm gonna have chipotle again today.. Cuz it is just soooooo good !!  http://myloc.me/46KEy
22077441,I'm in class thinking to myself " what am I gonna eat today?? "  http://myloc.me/46EMi
22077441,@TRenee3 hahaha lol better late than never sometimes .. But this on time thing feels pretty good :)  http://myloc.me/46Ca1
